,article_url
3084,https://seekingalpha.com/article/3054756-lumber-liquidators-saw-significant-deterioration-in-march
3085,https://seekingalpha.com/article/3056746-windstream-technologies-the-problem-with-real-world-applications
3086,https://seekingalpha.com/article/3054056-assessing-the-value-of-sears-stores-in-general-growth-properties-malls
3087,https://seekingalpha.com/article/3053996-ellie-mae-is-due-for-a-breather
3088,https://seekingalpha.com/article/3055676-headwinds-for-new-tesla-financing-estimates-declining-and-p-e-multiples-at-historic-peak
3089,https://seekingalpha.com/article/3055146-sell-qualcomm-after-being-dropped-from-the-galaxy-s6
3090,https://seekingalpha.com/article/3055076-nq-mobiles-2014-annual-report-reveals-underperforming-businesses
3091,https://seekingalpha.com/article/3054796-cellular-biomedicine-strong-sell-on-car-t-failure-dishonesty-allegations-and-stock-promotion-minus-94_6-percent-downside
3092,https://seekingalpha.com/article/3052486-why-its-best-to-short-or-avoid-comcast
3093,https://seekingalpha.com/article/3054566-is-intel-trying-to-hide-its-mobile-troubles
3094,https://seekingalpha.com/article/3051556-why-buy-pep-boys-going-into-earnings-when-autozone-and-advance-auto-parts-are-cheaper
3095,https://seekingalpha.com/article/3053266-sell-great-basin-scientific-inc-penny-stock-newsletter-pumps-dont-end-well
3096,https://seekingalpha.com/article/3051796-is-el-pollo-loco-the-next-chipotle
3097,https://seekingalpha.com/article/3052316-herbalifes-uberazzi-enter-the-no-spin-zone
3098,https://seekingalpha.com/article/3051336-concerns-with-endurance-international-holdings
3099,https://seekingalpha.com/article/3051286-is-bill-stiritz-about-to-throw-in-the-towel-on-herbalife
3100,https://seekingalpha.com/article/3051126-100-million-wasted-by-overstock
3101,https://seekingalpha.com/article/3050716-hercules-offshore-to-bleed-50m-of-cash-in-q1
3102,https://seekingalpha.com/article/3049806-blackberry-huawei-acquisition-unlikely-depleting-human-capital-a-key-concern
3103,https://seekingalpha.com/article/3050286-netflix-the-real-house-of-cards
3104,https://seekingalpha.com/article/3049746-transocean-bad-management-meet-tough-industry
3105,https://seekingalpha.com/article/3049606-two-scenarios-for-teslas-2015-unit-sales-55k-vs-39k
3106,https://seekingalpha.com/article/3049086-comments-on-lumber-liquidators-first-quarter-business-update
3107,https://seekingalpha.com/article/3047556-xoom-corp-overvalued-hidden-risks-no-competitive-advantage
3108,https://seekingalpha.com/article/3047536-sears-the-majority-of-its-top-real-estate-is-in-the-reit
3109,https://seekingalpha.com/article/3047226-do-not-buy-into-goldcorps-recent-uptick-it-is-likely-a-dead-cat-bounce
3110,https://seekingalpha.com/article/3045386-sears-a-lot-of-happiness-thats-just-temporary
3111,https://seekingalpha.com/article/3045266-apple-q2-iphone-sales-of-55-to-65-million-foreseen-then-will-fall-behind-samsung-again
3112,https://seekingalpha.com/article/3047946-the-real-reason-wwes-stock-got-slammed-after-wrestlemania
3113,https://seekingalpha.com/article/3045206-what-will-the-new-tesla-product-be-and-how-much-will-it-cost-heres-my-best-guess
3114,https://seekingalpha.com/article/3047876-tesla-is-breaking-down
3115,https://seekingalpha.com/article/3047836-3-good-reasons-to-sell-bp-prudhoe-bay-royalty-trust
3116,https://seekingalpha.com/article/3047786-are-falling-oil-prices-beginning-to-hurt-tesla-and-or-ev-sales-in-general
3117,https://seekingalpha.com/article/3044546-2u-inc-negative-free-cash-flow-overvaluation-and-a-small-market-opportunity
3118,https://seekingalpha.com/article/3045576-why-amazons-dash-button-will-flop
3119,https://seekingalpha.com/article/3045446-apparent-connections-to-a-convicted-stock-promoter-another-chapter-in-the-organovo-saga
3120,https://seekingalpha.com/article/3042286-under-armour-wall-street-firms-explain-why-its-best-to-avoid-the-stock
3121,https://seekingalpha.com/article/3044376-500-com-all-bets-are-off
3122,https://seekingalpha.com/article/3041366-seven-generations-energy-a-detailed-analysis-of-the-days-to-come
3123,https://seekingalpha.com/article/3044266-medidata-a-short-thesis
3124,https://seekingalpha.com/article/3041146-mcdonalds-would-you-like-a-hash-brown-with-that-burger
3125,https://seekingalpha.com/article/3039926-micron-memory-oligopolies-and-valuation
3126,https://seekingalpha.com/article/3041876-deutsche-annington-immobilien-se-why-you-should-be-cautious
3127,https://seekingalpha.com/article/3038306-stmicroelectronics-not-fit-to-take-on-the-competition
3128,https://seekingalpha.com/article/3038276-qunar-will-the-flight-higher-continue
3129,https://seekingalpha.com/article/3041346-ex-watergate-prosecutor-appointed-to-probe-caesars-bankruptcy
3130,https://seekingalpha.com/article/3036916-penn-virginia-weak-balance-sheet-and-weak-asset-base
3131,https://seekingalpha.com/article/3037256-melco-crown-could-still-see-meaningful-downside
3132,https://seekingalpha.com/article/3038936-analyzing-care-coms-new-evp-and-cfos-track-record-at-weight-watchers-international
3133,https://seekingalpha.com/article/3038656-answering-questions-about-lumber-liquidators
3134,https://seekingalpha.com/article/3038836-ebix-caught-with-its-hand-in-the-cookie-jar
3135,https://seekingalpha.com/article/3036496-tesla-is-having-a-bumper-march-in-norway-but-that-just-brings-the-ugliness-closer
3136,https://seekingalpha.com/article/3038066-apple-could-go-down-in-the-class-struggle
3137,https://seekingalpha.com/article/3036906-north-american-palladium-update-who-wants-to-sell-us-the-brooklyn-bridge-again
3138,https://seekingalpha.com/article/3036826-avoid-yingli-green-energy
3139,https://seekingalpha.com/article/3033866-voxeljets-q4-beat-is-not-nearly-as-it-appears
3140,https://seekingalpha.com/article/3034906-elon-musks-statement-on-chinese-scalpers-contradict-tesla-spokesman
3141,https://seekingalpha.com/article/3032236-apollo-warns-get-out-of-for-profit-education-now
3142,https://seekingalpha.com/article/3034716-double-or-triple-top-slowing-adds-increasing-content-costs-spell-doom-for-netflix
3143,https://seekingalpha.com/article/3031486-ascent-solar-technologies-not-a-sunny-future
3144,https://seekingalpha.com/article/3031296-reported-apple-chip-deal-could-give-upside-to-taiwan-semiconductor
3145,https://seekingalpha.com/article/3033986-china-lifes-market-share-continues-to-decline
3146,https://seekingalpha.com/article/3030946-sears-holdings-the-end-game
3147,https://seekingalpha.com/article/3032736-the-ugly-truth-about-netflix
3148,https://seekingalpha.com/article/3030096-bob-evans-farms-weak-operations-continue-to-drag
3149,https://seekingalpha.com/article/3032716-mattel-the-fork-in-the-road
3150,https://seekingalpha.com/article/3029026-demandware-dont-ignore-the-competition
3151,https://seekingalpha.com/article/3031956-jamba-misunderstood-asset-light-plan-is-dilutive-and-destroys-value
3152,https://seekingalpha.com/article/3031136-acadia-pharmaceuticals-at-30-the-upside-doesnt-justify-the-risk
3153,https://seekingalpha.com/article/3030936-coty-would-you-pay-this-multiple-for-anemic-growth
3154,https://seekingalpha.com/article/3030486-pain-for-forevergreen-investors
3155,https://seekingalpha.com/article/3029526-why-the-u-s-consumer-product-safety-commission-conference-call-portends-a-double-whammy-for-lumber-liquidators
3156,https://seekingalpha.com/article/3030206-ambarella-priced-for-perfection-with-tendencies-toward-shareholder-dilution
3157,https://seekingalpha.com/article/3029736-whom-should-you-trust-meredith-adler-or-herbalifes-banker
3158,https://seekingalpha.com/article/3029676-altisource-portfolio-solutions-more-pain-ahead
3159,https://seekingalpha.com/article/3029236-3d-systems-short-interest-hits-new-high
3160,https://seekingalpha.com/article/3025766-apple-debunking-the-recent-cowen-survey
3161,https://seekingalpha.com/article/3028066-achillion-and-the-importance-of-hitting-the-sweet-spot
3162,https://seekingalpha.com/article/3024956-energous-more-reasons-to-be-dubious
3163,https://seekingalpha.com/article/3024796-the-sun-seems-to-be-setting-for-china-sunenergy
3164,https://seekingalpha.com/article/3021606-keryx-is-a-short-for-a-multitude-of-reasons
3165,https://seekingalpha.com/article/3024606-tubemogul-its-all-about-the-numbers
3166,https://seekingalpha.com/article/3024456-john-desimone-tragic-hero-or-fall-guy
3167,https://seekingalpha.com/article/3024306-the-bancorp-continuing-problems-with-a-discontinued-operation
3168,https://seekingalpha.com/article/3020806-energous-we-have-seen-this-story-before
3169,https://seekingalpha.com/article/3023946-blackberry-even-the-bulls-are-giving-up-on-hardware
3170,https://seekingalpha.com/article/3019386-american-eagle-outfitters-a-priced-in-turnaround-that-hasnt-even-started
3171,https://seekingalpha.com/article/3023436-tillys-greatly-overvalued
3172,https://seekingalpha.com/article/3019196-chesapeake-granite-wash-risky-bet-even-if-energy-prices-rebound
3173,https://seekingalpha.com/article/3023206-dunkin-brands-group-bears-zero-in-on-comps-decline
3174,https://seekingalpha.com/article/3022356-4-more-reasons-to-short-shake-shack
3175,https://seekingalpha.com/article/3021746-what-ends-first-intels-stock-buybacks-or-mobile-strategy
3176,https://seekingalpha.com/article/3021726-microvision-why-we-dont-see-the-vision
3177,https://seekingalpha.com/article/3021566-axiom-corp-a-stock-promotion-that-will-end-ugly
3178,https://seekingalpha.com/article/3021436-why-herbalife-is-still-illegal-recruiting-to-the-pain
3179,https://seekingalpha.com/article/3019166-lumber-liquidators-is-evil
3180,https://seekingalpha.com/article/3017996-vantage-drilling-a-likely-candidate-to-go-under-in-2017
3181,https://seekingalpha.com/article/3018536-spike-in-ad-hominem-attacks-proves-ackman-is-on-to-herbalife
3182,https://seekingalpha.com/article/3016406-it-may-be-time-to-cash-in-on-catos-major-move
3183,https://seekingalpha.com/article/3016206-tempur-sealy-international-a-highly-leveraged-business-in-a-commoditized-market-makes-for-a-compelling-short
3184,https://seekingalpha.com/article/3015566-after-losing-half-of-its-value-the-largest-gold-producer-is-still-a-sell
3185,https://seekingalpha.com/article/3015196-sears-reit-proceeds-should-buy-it-2-more-years-of-life
3186,https://seekingalpha.com/article/3017436-nq-mobiles-latest-earnings-more-of-the-same-questionable-company
3187,https://seekingalpha.com/article/3017116-lifelocks-marketing-shift-means-risk
3188,https://seekingalpha.com/article/3017076-nq-mobile-wheres-omar-khan
3189,https://seekingalpha.com/article/3013996-natural-health-trends-defying-logic
3190,https://seekingalpha.com/article/3016396-will-mercedes-price-its-plug-in-hybrid-midsize-sedan-so-low-to-embarrass-tesla
3191,https://seekingalpha.com/article/3013196-vivint-solar-road-kill-on-the-way-to-itc-expiration
3192,https://seekingalpha.com/article/3015116-qualcomm-investors-time-to-cash-in-your-chips
3193,https://seekingalpha.com/article/3014116-an-open-letter-to-ann-weismann-why-is-crew-writing-letters-to-congress
3194,https://seekingalpha.com/article/3014076-dont-fall-off-the-long-cliff-algorithmic-and-summative-analysis-is-bearish-on-cliffs-natural-resources-inc
3195,https://seekingalpha.com/article/3013486-linkedin-rebuttal-to-bullish-case
3196,https://seekingalpha.com/article/3010086-bad-street-best-house-no-more-its-time-to-go-short-goldcorp
3197,https://seekingalpha.com/article/3009946-rosetta-stone-update-poor-q4-results-even-worse-guidance
3198,https://seekingalpha.com/article/3012086-hydrogenics-margin-drop-cash-poor-insider-sell-out-and-enough-malfunctions-to-make-you-swoon
3199,https://seekingalpha.com/article/3010826-staples-headed-for-the-waste-bin
3200,https://seekingalpha.com/article/3010806-why-i-bought-more-herbalife-puts-today
3201,https://seekingalpha.com/article/3010246-monster-too-far-too-fast
3202,https://seekingalpha.com/article/3006796-why-natures-sunshine-keeps-declining
3203,https://seekingalpha.com/article/3010076-herbalife-mr-desimones-neighborhood-of-accounting-make-believe
3204,https://seekingalpha.com/article/3006676-the-insane-apple-advantage-revisited
3205,https://seekingalpha.com/article/3009886-the-short-case-for-freeport-mcmoran
3206,https://seekingalpha.com/article/3006496-will-charters-history-with-insolvency-repeat-itself
3207,https://seekingalpha.com/article/3009436-shake-shack-rallies-after-earnings-hit-still-dramatically-overvalued
3208,https://seekingalpha.com/article/3009396-could-this-liability-end-gm-for-good
3209,https://seekingalpha.com/article/3005156-las-vegas-sands-15-plus-percent-downside-as-more-casinos-fight-over-a-shrinking-macau
3210,https://seekingalpha.com/article/3007906-why-its-important-for-government-to-act-now-versus-herbalife
3211,https://seekingalpha.com/article/3007536-the-container-store-elfa-sales-to-crush-quarter-get-short-immediately
3212,https://seekingalpha.com/article/3004466-cat-astrophe-no-but-there-is-a-good-case-against-caterpillar-shares
3213,https://seekingalpha.com/article/3007226-teslas-marketing-machine-continues-to-deflect-demand-discussion
3214,https://seekingalpha.com/article/3003816-sfx-entertainment-the-next-disco
3215,https://seekingalpha.com/article/3003676-the-short-case-for-vulcan-materials-is-rock-solid
3216,https://seekingalpha.com/article/3003546-sandridge-permian-beware-of-this-oil-yield-trap
3217,https://seekingalpha.com/article/3005906-oil-crash-just-getting-started-levered-under-hedged-juniors-like-magnum-hunter-in-jeopardy
3218,https://seekingalpha.com/article/3002136-even-globalstars-ceo-and-main-shareholder-shows-little-conviction
3219,https://seekingalpha.com/article/3004766-micron-low-insider-sales-may-buttress-second-half-turnaround-thesis
3220,https://seekingalpha.com/article/3004206-the-last-piece-well-ever-write-about-radioshack
3221,https://seekingalpha.com/article/3004106-in-the-short-term-aspen-aerogels-is-no-longer-a-short
3222,https://seekingalpha.com/article/3003756-procter-and-gamble-short
3223,https://seekingalpha.com/article/3002516-is-biglari-the-next-berkshire-think-again
3224,https://seekingalpha.com/article/3003196-habit-restaurants-suspicious-takeaways-from-fy-2014-earnings-week
3225,https://seekingalpha.com/article/3003186-odyssey-gives-up-control-for-distressed-loan-significantly-dilutes-potential-upside
